"No.","Time","Source","Destination","Protocol","Length","Info"
"6872","07:21:03.979547","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","1514","https(443)  >  40292 [ACK] Seq=6637 Ack=1686 Win=177 Len=1448 TSval=1936060288 TSecr=1182899899 [TCP segment of a reassembled PDU]"
"6873","07:21:03.979550","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","74","Application Data"
"6888","07:21:03.983528","Galaxy-Note10-5G-lan.local","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","TLSv1.2","123","Application Data"
"6889","07:21:03.984561","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=1686 Ack=8093 Win=682 Len=0 TSval=1182899931 TSecr=1936060288"
"6903","07:21:03.987727","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","627","Application Data"
"6904","07:21:03.987724","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  34038 [ACK] Seq=1 Ack=58 Win=122 Len=0 TSval=419360089 TSecr=1468104640"
"6921","07:21:03.992509","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33182 [ACK] Seq=1 Ack=562 Win=124 Len=0 TSval=3010004013 TSecr=1328697317"
"7007","07:21:04.015220","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","532","Application Data"
"7008","07:21:04.015898","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","698","Application Data"
"7051","07:21:04.026416","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TLSv1.2","161","Application Data"
"7097","07:21:04.040890","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","1499","Application Data"
"7123","07:21:04.045401","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","255","Application Data"
"7126","07:21:04.045666","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","104","Application Data"
"7128","07:21:04.048699","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TLSv1.2","159","Application Data"
"7142","07:21:04.051757","Galaxy-Note10-5G-lan.local","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","TCP","66","34038  >  https(443) [ACK] Seq=58 Ack=228 Win=456 Len=0 TSval=1468104709 TSecr=419360104"
"7160","07:21:04.057206","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","748","Application Data"
"7175","07:21:04.061222","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  47746 [ACK] Seq=2615 Ack=2048 Win=169 Len=0 TSval=1274108083 TSecr=2601103880"
"7251","07:21:04.080747","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","1375","Application Data"
"7308","07:21:04.094195","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  40292 [ACK] Seq=10624 Ack=1874 Win=177 Len=0 TSval=1936060317 TSecr=1182899995"
"7324","07:21:04.099753","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","712","Application Data"
"7339","07:21:04.101034","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TLSv1.2","296","Application Data, Application Data"
"7354","07:21:04.104679","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33182 [ACK] Seq=1310 Ack=1208 Win=129 Len=0 TSval=3010004126 TSecr=1328697422"
"7355","07:21:04.104962","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  40292 [ACK] Seq=10624 Ack=2104 Win=186 Len=0 TSval=1936060319 TSecr=1182900044"
"7401","07:21:04.119669","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","1328","Application Data"
"7540","07:21:04.155347","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","53794  >  https(443) [ACK] Seq=562 Ack=1263 Win=399 Len=0 TSval=469384240 TSecr=3825975623"
"7542","07:21:04.157485","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","270","Application Data"
"7613","07:21:04.176194","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","1097","Application Data"
"7629","07:21:04.180963","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","47730  >  https(443) [ACK] Seq=2323 Ack=2077 Win=524 Len=0 TSval=2601104005 TSecr=1274108198"
"7661","07:21:04.189913","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","766","Application Data"
"7662","07:21:04.190046","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","100","Application Data"
"7677","07:21:04.193968","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","175","Application Data"
"7690","07:21:04.194586","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","448","Application Data"
"7706","07:21:04.198572","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=2638 Ack=4612 Win=5215 Len=0 TSval=87333 TSecr=748466545"
"7707","07:21:04.198782","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=2104 Ack=10937 Win=727 Len=0 TSval=1182900145 TSecr=1936060332"
"7709","07:21:04.200505","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33182  >  https(443) [ACK] Seq=1208 Ack=2044 Win=422 Len=0 TSval=1328697529 TSecr=3010004211"
"7711","07:21:04.201683","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","1253","Application Data"
"7727","07:21:04.206003","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  47730 [ACK] Seq=2077 Ack=3510 Win=209 Len=0 TSval=1274108228 TSecr=2601104025"
"7740","07:21:04.208790","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"7757","07:21:04.213594","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TLSv1.2","165","Application Data"
"7771","07:21:04.214623","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","400","Application Data"
"7772","07:21:04.215529","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","105","Application Data"
"7773","07:21:04.217508","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  40292 [ACK] Seq=10976 Ack=2203 Win=186 Len=0 TSval=1936060347 TSecr=1182900157"
"7824","07:21:04.229996","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","862","Application Data"
"7875","07:21:04.243096","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","175","Application Data"
"7876","07:21:04.243206","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","865","Application Data"
"7877","07:21:04.243707","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","860","Application Data"
"7890","07:21:04.245813","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","866","Application Data"
"7893","07:21:04.246156","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","175","Application Data"
"7894","07:21:04.246346","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","175","Application Data"
"7895","07:21:04.247847","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=2203 Ack=11085 Win=727 Len=0 TSval=1182900193 TSecr=1936060347"
"7897","07:21:04.247956","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33174  >  https(443) [ACK] Seq=601 Ack=795 Win=399 Len=0 TSval=1328697577 TSecr=3010004265"
"7911","07:21:04.251666","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=2203 Ack=11303 Win=727 Len=0 TSval=1182900198 TSecr=1936060355"
"7943","07:21:04.261190","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TLSv1.2","173","Application Data"
"7957","07:21:04.264505","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"7972","07:21:04.268498","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","674","Application Data"
"7986","07:21:04.272172","Galaxy-Note10-5G-lan.local","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","TLSv1.2","123","Application Data"
"7987","07:21:04.272271","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","431","Application Data"
"7995","07:21:04.273266","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33146 [ACK] Seq=801 Ack=1209 Win=149 Len=0 TSval=3010004294 TSecr=1328697595"
"8003","07:21:04.275529","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","710","Application Data"
"8005","07:21:04.276361","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33190 [ACK] Seq=1 Ack=366 Win=118 Len=0 TSval=3010004297 TSecr=1328697601"
"8008","07:21:04.276553","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  34038 [ACK] Seq=228 Ack=115 Win=122 Len=0 TSval=419360162 TSecr=1468104928"
"8035","07:21:04.281895","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","627","Application Data"
"8049","07:21:04.285947","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33178 [ACK] Seq=797 Ack=1162 Win=134 Len=0 TSval=3010004307 TSecr=1328697603"
"8066","07:21:04.292787","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33176  >  https(443) [ACK] Seq=601 Ack=800 Win=399 Len=0 TSval=1328697620 TSecr=3010004264"
"8122","07:21:04.306388","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  40292 [ACK] Seq=11303 Ack=2310 Win=186 Len=0 TSval=1936060370 TSecr=1182900206"
"8136","07:21:04.308764","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","511","Application Data"
"8137","07:21:04.308973","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TLSv1.2","741","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"8141","07:21:04.311439","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","175","Application Data"
"8154","07:21:04.313288","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  40292 [ACK] Seq=11412 Ack=2985 Win=195 Len=0 TSval=1936060371 TSecr=1182900256"
"8155","07:21:04.315231","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"8158","07:21:04.316323","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","47746  >  https(443) [ACK] Seq=2048 Ack=3060 Win=478 Len=0 TSval=2601104137 TSecr=1274108330"
"8186","07:21:04.321106","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","431","Application Data"
"8201","07:21:04.325809","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33192 [ACK] Seq=1 Ack=366 Win=118 Len=0 TSval=3010004347 TSecr=1328697651"
"8244","07:21:04.337307","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","187","Application Data"
"8245","07:21:04.337693","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","105","Application Data"
"8261","07:21:04.343185","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=2985 Ack=11572 Win=727 Len=0 TSval=1182900288 TSecr=1936060371"
"8275","07:21:04.345932","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","255","Application Data"
"8276","07:21:04.346016","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","104","Application Data"
"8306","07:21:04.355148","Galaxy-Note10-5G-lan.local","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","TCP","66","34038  >  https(443) [ACK] Seq=115 Ack=455 Win=467 Len=0 TSval=1468105010 TSecr=419360179"
"8335","07:21:04.360984","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5590 Ack=2779 Win=27 Len=0 TSval=748466712 TSecr=87344"
"8378","07:21:04.372042","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","236","Application Data"
"8380","07:21:04.374998","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","1375","Application Data"
"8393","07:21:04.376274","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","248","Application Data"
"8411","07:21:04.379660","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TLSv1.2","180","Application Data"
"8427","07:21:04.386631","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","712","Application Data"
"8443","07:21:04.390919","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33178 [ACK] Seq=2106 Ack=1808 Win=139 Len=0 TSval=3010004412 TSecr=1328697714"
"8541","07:21:04.415024","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","425","Application Data"
"8542","07:21:04.416135","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","105","Application Data"
"8631","07:21:04.440320","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","105","Application Data"
"8643","07:21:04.441590","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3099 Ack=12322 Win=761 Len=0 TSval=1182900369 TSecr=1936060397"
"8787","07:21:04.481349","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","752","Application Data"
"8831","07:21:04.494234","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3099 Ack=12361 Win=761 Len=0 TSval=1182900433 TSecr=1936060403"
"8860","07:21:04.501068","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","177","Application Data"
"8875","07:21:04.506162","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","1262","Application Data"
"8877","07:21:04.507045","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3099 Ack=12472 Win=761 Len=0 TSval=1182900452 TSecr=1936060418"
"8891","07:21:04.510626","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33192  >  https(443) [ACK] Seq=366 Ack=1197 Win=399 Len=0 TSval=1328697840 TSecr=3010004527"
"8920","07:21:04.516653","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","1260","Application Data"
"8951","07:21:04.527076","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33190  >  https(443) [ACK] Seq=366 Ack=1195 Win=399 Len=0 TSval=1328697853 TSecr=3010004538"
"8952","07:21:04.527131","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33178  >  https(443) [ACK] Seq=1808 Ack=2792 Win=444 Len=0 TSval=1328697856 TSecr=3010004502"
"9008","07:21:04.540410","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","248","Application Data"
"9023","07:21:04.543460","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3099 Ack=12654 Win=773 Len=0 TSval=1182900490 TSecr=1936060428"
"9025","07:21:04.545741","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","187","Application Data"
"9039","07:21:04.547545","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","179","Application Data"
"9040","07:21:04.548179","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","248","Application Data"
"9041","07:21:04.549667","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3099 Ack=12775 Win=773 Len=0 TSval=1182900495 TSecr=1936060429"
"9054","07:21:04.552552","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3099 Ack=12888 Win=773 Len=0 TSval=1182900500 TSecr=1936060430"
"9055","07:21:04.552647","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3099 Ack=13070 Win=784 Len=0 TSval=1182900500 TSecr=1936060430"
"9058","07:21:04.553072","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","756","Application Data"
"9059","07:21:04.553886","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","177","Application Data"
"9076","07:21:04.558642","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","288","Application Data"
"9090","07:21:04.561532","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3099 Ack=13181 Win=784 Len=0 TSval=1182900507 TSecr=1936060431"
"9091","07:21:04.561653","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3099 Ack=13403 Win=795 Len=0 TSval=1182900508 TSecr=1936060433"
"9093","07:21:04.562548","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","187","Application Data"
"9108","07:21:04.566882","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3099 Ack=13524 Win=795 Len=0 TSval=1182900512 TSecr=1936060434"
"9251","07:21:04.602149","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33146  >  https(443) [ACK] Seq=1209 Ack=1491 Win=467 Len=0 TSval=1328697932 TSecr=3010004574"
"9309","07:21:04.620659","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","1112","Application Data"
"9498","07:21:04.670437","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","47730  >  https(443) [ACK] Seq=3510 Ack=3123 Win=535 Len=0 TSval=2601104494 TSecr=1274108642"
"10845","07:21:05.036157","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","123","Application Data"
"10863","07:21:05.040534","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5590 Ack=2836 Win=27 Len=0 TSval=748467392 TSecr=87416"
"10876","07:21:05.041686","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"10989","07:21:05.072380","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","649","Application Data"
"11034","07:21:05.086373","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","97","Encrypted Alert"
"11035","07:21:05.086492","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33156  >  https(443) [FIN, ACK] Seq=32 Ack=1 Win=388 Len=0 TSval=1328698408 TSecr=3009945089"
"11050","07:21:05.088161","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","53786  >  https(443) [ACK] Seq=759 Ack=584 Win=399 Len=0 TSval=469385199 TSecr=3825976575"
"11052","07:21:05.090847","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33156 [ACK] Seq=1 Ack=32 Win=114 Len=0 TSval=3010005112 TSecr=1328698402"
"11053","07:21:05.090946","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","97","Encrypted Alert"
"11054","07:21:05.091019","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","47758  >  https(443) [FIN, ACK] Seq=32 Ack=1 Win=388 Len=0 TSval=2601104913 TSecr=1274049107"
"11055","07:21:05.091029","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","97","Encrypted Alert"
"11057","07:21:05.091034","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33156 [FIN, ACK] Seq=32 Ack=33 Win=114 Len=0 TSval=3010005112 TSecr=1328698408"
"11070","07:21:05.092219","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=2836 Ack=5637 Win=5215 Len=0 TSval=87422 TSecr=748467393"
"11072","07:21:05.094903","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  47758 [ACK] Seq=1 Ack=32 Win=114 Len=0 TSval=1274109116 TSecr=2601104913"
"11073","07:21:05.095089","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","97","Encrypted Alert"
"11074","07:21:05.095093","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  47758 [FIN, ACK] Seq=32 Ack=33 Win=114 Len=0 TSval=1274109117 TSecr=2601104913"
"11075","07:21:05.095189","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","54","33156  >  https(443) [RST] Seq=33 Win=0 Len=0"
"11077","07:21:05.095329","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","54","33156  >  https(443) [RST] Seq=33 Win=0 Len=0"
"11092","07:21:05.099736","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","54","47758  >  https(443) [RST] Seq=33 Win=0 Len=0"
"11093","07:21:05.099822","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","54","47758  >  https(443) [RST] Seq=33 Win=0 Len=0"
"11353","07:21:05.167145","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","146","Application Data"
"11383","07:21:05.176471","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=2836 Ack=5717 Win=5215 Len=0 TSval=87430 TSecr=748467518"
"11384","07:21:05.176608","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"11555","07:21:05.220868","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5717 Ack=2883 Win=27 Len=0 TSval=748467572 TSecr=87430"
"11851","07:21:05.301545","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","472","Application Data"
"11866","07:21:05.305878","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5717 Ack=3289 Win=27 Len=0 TSval=748467657 TSecr=87443"
"11867","07:21:05.307359","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"12051","07:21:05.355630","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","143","Application Data"
"12052","07:21:05.357033","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=3289 Ack=5764 Win=5215 Len=0 TSval=87449 TSecr=748467658"
"12067","07:21:05.360607","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=3289 Ack=5841 Win=5215 Len=0 TSval=87449 TSecr=748467707"
"12097","07:21:05.366747","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"12169","07:21:05.386169","ec2-52-72-198-199.compute-1.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","112","Application Data"
"12170","07:21:05.386177","ec2-52-72-198-199.compute-1.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","97","Encrypted Alert"
"12171","07:21:05.386180","ec2-52-72-198-199.compute-1.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  51174 [FIN, ACK] Seq=78 Ack=1 Win=114 Len=0 TSval=42750714 TSecr=3863448090"
"12269","07:21:05.413054","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5841 Ack=3336 Win=27 Len=0 TSval=748467764 TSecr=87449"
"12286","07:21:05.417118","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","259","Application Data"
"12301","07:21:05.421425","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5841 Ack=3529 Win=27 Len=0 TSval=748467772 TSecr=87455"
"12459","07:21:05.466748","Galaxy-Note10-5G-lan.local","ec2-52-72-198-199.compute-1.amazonaws.com","TCP","66","51174  >  https(443) [ACK] Seq=1 Ack=79 Win=433 Len=0 TSval=3863508176 TSecr=42750714"
"12460","07:21:05.466781","Galaxy-Note10-5G-lan.local","ec2-52-72-198-199.compute-1.amazonaws.com","TLSv1.2","97","Encrypted Alert"
