"No.","Time","Source","Destination","Protocol","Length","Info"
"19","06:32:18.386486","5e:37:5d:25:76:42","Broadcast","LE LL","50","ADV_IND"
"20","06:32:18.387491","5e:37:5d:25:76:42","Broadcast","LE LL","50","ADV_IND"
"21","06:32:18.389460","5e:37:5d:25:76:42","Broadcast","LE LL","50","ADV_IND"
"22","06:32:18.390457","58:90:64:6a:74:0a","Broadcast","LE LL","32","SCAN_RSP"
"23","06:32:18.391453","58:90:64:6a:74:0a","Broadcast","LE LL","49","ADV_IND"
"24","06:32:18.392449","58:90:64:6a:74:0a","Broadcast","LE LL","49","ADV_IND"
"25","06:32:18.393459","42:39:5d:ce:44:22","Broadcast","LE LL","63","ADV_NONCONN_IND"
"26","06:32:18.395442","c2:b9:1d:ce:54:22","Broadcast","LE LL","63","ADV_NONCONN_IND[Malformed Packet]"
"27","06:32:18.396441","5b:f7:1b:60:b4:6a","Broadcast","LE LL","50","ADV_IND"
"28","06:32:18.398454","4d:1e:03:7f:d5:6f","Broadcast","LE LL","63","ADV_SCAN_IND"
"29","06:32:18.399431","47:c3:b5:bf:bc:b4","Broadcast","LE LL","49","ADV_IND"
"30","06:32:18.400012","47:c3:b5:bf:bc:b4","Broadcast","LE LL","49","ADV_IND"
"31","06:32:18.401907","TexasIns_3d:e2:66","Broadcast","LE LL","62","ADV_SCAN_IND"
"32","06:32:18.403901","48:c4:79:2f:78:35","Broadcast","LE LL","63","ADV_NONCONN_IND"
"33","06:32:18.405895","48:c4:79:2f:78:35","Broadcast","LE LL","63","ADV_NONCONN_IND"
"34","06:32:18.406895","TexasIns_82:ca:3d","Broadcast","LE LL","63","ADV_IND"
"35","06:32:18.408888","2a:57:fe:d7:b6:7e","Broadcast","LE LL","63","ADV_NONCONN_IND"
"36","06:32:18.410882","2a:57:fe:d7:b6:7e","Broadcast","LE LL","63","ADV_NONCONN_IND"
"37","06:32:18.412877","6c:af:1b:2d:3e:e2","Broadcast","LE LL","63","ADV_NONCONN_IND"
"38","06:32:18.413874","63:e5:5b:2f:5d:74","Broadcast","LE LL","51","ADV_IND"
"39","06:32:18.414873","63:e5:5b:2f:5d:74","Broadcast","LE LL","51","ADV_IND"
"40","06:32:18.416866","4d:02:38:75:6f:29","71:e9:6b:03:61:31","LE LL","46","SCAN_REQ"
"41","06:32:18.417865","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"42","06:32:18.418861","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"43","06:32:18.419858","5c:7f:44:e5:b3:4b","Broadcast","LE LL","46","ADV_IND"
"44","06:32:18.420855","5b:1e:af:18:78:29","5c:7f:44:e5:b3:4b","LE LL","38","SCAN_REQ"
"45","06:32:18.421853","5c:7f:44:e5:b3:4b","Broadcast","LE LL","46","ADV_IND"
"46","06:32:18.422852","50:e3:16:fb:bb:07","Broadcast","LE LL","32","SCAN_RSP"
"47","06:32:18.424849","68:53:7b:f4:bf:9a","42:e3:e0:94:31:d5","LE LL","38","SCAN_REQ"
"48","06:32:18.425844","53:d8:12:d9:ca:b7","Broadcast","LE LL","63","ADV_SCAN_IND"
"49","06:32:18.427839","53:d8:12:d9:ca:b7","Broadcast","LE LL","63","ADV_SCAN_IND"
"50","06:32:18.428836","52:08:a8:50:a6:0c","53:d8:12:d9:ca:b7","LE LL","38","SCAN_REQ"
"51","06:32:18.429833","42:39:5d:ce:44:22","Broadcast","LE LL","63","ADV_NONCONN_IND"
"52","06:32:18.430830","6e:86:6b:73:dc:b0","Broadcast","LE LL","63","ADV_SCAN_IND"
"53","06:32:18.431827","6e:86:6b:73:dc:b0","Broadcast","LE LL","63","ADV_SCAN_IND"
"54","06:32:18.432824","TexasIns_3d:e2:66","Broadcast","LE LL","62","ADV_SCAN_IND"
"55","06:32:18.432824","5b:1e:af:18:78:29","TexasIns_3d:e2:66","LE LL","38","SCAN_REQ"
"56","06:32:18.433821","4f:0c:ac:a0:df:ad","Broadcast","LE LL","63","ADV_SCAN_IND"
"57","06:32:18.434819","4f:0c:ac:a0:df:ad","Broadcast","LE LL","63","ADV_SCAN_IND"
"58","06:32:18.435815","2a:57:fe:d7:b6:7e","Broadcast","LE LL","63","ADV_NONCONN_IND"
"59","06:32:18.436814","2a:57:fe:d7:b6:7e","Broadcast","LE LL","63","ADV_NONCONN_IND"
"60","06:32:18.437811","2a:57:fe:d7:b6:7e","Broadcast","LE LL","63","ADV_NONCONN_IND"
"61","06:32:18.439806","50:ac:72:f7:e5:9e","Broadcast","LE LL","63","ADV_SCAN_IND"
"62","06:32:18.439806","5b:1e:af:18:78:29","50:ac:72:f7:e5:9e","LE LL","38","SCAN_REQ"
"63","06:32:18.441801","50:ac:72:f7:e5:9e","Broadcast","LE LL","63","ADV_SCAN_IND"
"64","06:32:18.442798","50:ac:72:f7:e5:9e","Broadcast","LE LL","63","ADV_SCAN_IND"
"65","06:32:18.443795","5b:1e:af:18:78:29","5d:c2:cf:93:61:f8","LE LL","38","SCAN_REQ"
"66","06:32:18.444792","48:c4:79:2f:78:35","Broadcast","LE LL","32","SCAN_RSP"
"67","06:32:18.445789","48:c4:79:2f:78:35","Broadcast","LE LL","63","ADV_NONCONN_IND"
"68","06:32:18.446788","TexasIns_82:ca:3d","Broadcast","LE LL","63","ADV_IND"
"69","06:32:18.447784","3a:25:6f:33:38:89","Broadcast","LE LL","63","ADV_NONCONN_IND"
"70","06:32:18.448782","3a:25:6f:33:38:89","Broadcast","LE LL","63","ADV_NONCONN_IND"
"71","06:32:18.449779","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"72","06:32:18.450777","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"73","06:32:18.451774","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"74","06:32:18.452788","5f:f2:fc:bf:1d:fd","Broadcast","LE LL","49","ADV_IND"
"75","06:32:18.453768","5b:1e:af:18:78:29","5f:f2:fc:bf:1d:fd","LE LL","38","SCAN_REQ"
"76","06:32:18.454766","5f:f2:fc:bf:1d:fd","Broadcast","LE LL","32","SCAN_RSP"
"77","06:32:18.455764","5f:f2:fc:bf:1d:fd","Broadcast","LE LL","49","ADV_IND"
"78","06:32:18.456760","5f:f2:fc:bf:1d:fd","Broadcast","LE LL","49","ADV_IND"
"79","06:32:18.457922","52:08:a8:50:a6:0c","5f:f2:fc:bf:1d:fd","LE LL","38","SCAN_REQ"
"80","06:32:18.458754","5f:f2:fc:bf:1d:fd","Broadcast","LE LL","32","SCAN_RSP"
"81","06:32:18.458754","5d:76:75:34:de:a8","Broadcast","LE LL","49","ADV_IND"
"82","06:32:18.460750","5b:1e:af:18:78:29","5d:76:75:34:de:a8","LE LL","38","SCAN_REQ"
"83","06:32:18.460750","5d:76:75:34:de:a8","Broadcast","LE LL","32","SCAN_RSP"
"84","06:32:18.461747","65:7d:c0:07:71:21","Broadcast","LE LL","50","ADV_IND"
"85","06:32:18.462744","65:7d:c0:07:71:21","Broadcast","LE LL","50","ADV_IND"
"86","06:32:18.463742","52:08:a8:50:a6:0c","65:7d:c0:07:71:21","LE LL","38","SCAN_REQ"
"87","06:32:18.464739","65:7d:c0:07:71:21","Broadcast","LE LL","32","SCAN_RSP"
"88","06:32:18.464739","54:84:b0:85:e0:34","Broadcast","LE LL","49","ADV_IND"
"89","06:32:18.465737","64:af:a6:ae:ed:ea","Broadcast","LE LL","49","ADV_IND"
"90","06:32:18.466736","Slave","Master","LE LL","49","Unknown"
"91","06:32:18.467731","47:f7:be:3a:e4:5e","Broadcast","LE LL","51","ADV_IND"
"92","06:32:18.468729","50:bf:4b:af:5e:2c","Broadcast","LE LL","58","ADV_IND"
"93","06:32:18.469727","50:bf:4b:af:5e:2c","Broadcast","LE LL","58","ADV_IND"
"94","06:32:18.470723","64:2a:e1:ac:67:14","Broadcast","LE LL","49","ADV_IND"
"95","06:32:18.471721","5b:1e:af:18:78:29","64:2a:e1:ac:67:14","LE LL","38","SCAN_REQ"
"96","06:32:18.472718","64:2a:e1:ac:67:14","Broadcast","LE LL","32","SCAN_RSP"
"97","06:32:18.473716","64:2a:e1:ac:67:14","Broadcast","LE LL","49","ADV_IND"
"98","06:32:18.474714","64:2a:e1:ac:67:14","Broadcast","LE LL","49","ADV_IND"
"99","06:32:18.475711","52:08:a8:50:a6:0c","64:2a:e1:ac:67:14","LE LL","38","SCAN_REQ"
"100","06:32:18.476708","64:2a:e1:ac:67:14","Broadcast","LE LL","32","SCAN_RSP"
"101","06:32:18.476708","5b:1e:af:18:78:29","42:e3:e0:94:31:d5","LE LL","38","SCAN_REQ"
"102","06:32:18.477705","12:ff:b6:26:70:33","Broadcast","LE LL","59","ADV_NONCONN_IND"
"103","06:32:18.478702","12:ff:b6:26:70:33","Broadcast","LE LL","59","ADV_NONCONN_IND"
"104","06:32:18.480695","4d:1e:03:7f:d5:6f","Broadcast","LE LL","63","ADV_SCAN_IND"
"105","06:32:18.480695","68:53:7b:f4:bf:9a","4d:1e:03:7f:d5:6f","LE LL","38","SCAN_REQ"
"106","06:32:18.481694","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"107","06:32:18.482700","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"108","06:32:18.483689","62:f9:33:f8:01:a2","Broadcast","LE LL","51","ADV_IND"
"109","06:32:18.484686","62:f9:33:f8:01:a2","Broadcast","LE LL","51","ADV_IND"
"110","06:32:18.485682","62:f9:33:f8:01:a2","Broadcast","LE LL","51","ADV_IND"
"111","06:32:18.486680","52:08:a8:50:a6:0c","62:f9:33:f8:01:a2","LE LL","38","SCAN_REQ"
"112","06:32:18.487678","62:f9:33:f8:01:a2","Broadcast","LE LL","32","SCAN_RSP"
"113","06:32:18.487678","68:53:7b:f4:bf:9a","7f:83:5a:ab:2c:a7","LE LL","38","SCAN_REQ"
"114","06:32:18.488675","6e:53:03:18:f7:25","Broadcast","LE LL","49","ADV_IND"
"115","06:32:18.489674","6e:53:03:18:f7:25","Broadcast","LE LL","49","ADV_IND"
"116","06:32:18.490671","TexasIns_3d:e2:66","Broadcast","LE LL","62","ADV_SCAN_IND"
"117","06:32:18.491667","68:53:7b:f4:bf:9a","TexasIns_3d:e2:66","LE LL","38","SCAN_REQ"
"118","06:32:18.492665","TexasIns_3d:e2:66","Broadcast","LE LL","55","SCAN_RSP"
"119","06:32:18.493662","2a:57:fe:d7:b6:7e","Broadcast","LE LL","63","ADV_NONCONN_IND"
"120","06:32:18.494659","71:2a:d8:46:28:d4","6c:af:1b:2d:3e:e2","LE LL","38","SCAN_REQ"
"121","06:32:18.495655","TexasIns_2d:1c:13","Broadcast","LE LL","63","ADV_IND"
"122","06:32:18.496654","68:53:7b:f4:bf:9a","TexasIns_2d:1c:13","LE LL","38","SCAN_REQ"
"123","06:32:18.497652","6a:3c:48:33:22:67","Broadcast","LE LL","63","ADV_SCAN_IND"
"124","06:32:18.498649","6a:3c:48:33:22:67","Broadcast","LE LL","63","ADV_SCAN_IND"
"125","06:32:18.499646","52:08:a8:50:a6:0c","6a:3c:48:33:22:67","LE LL","38","SCAN_REQ"
"126","06:32:18.500644","TexasIns_82:ca:3d","Broadcast","LE LL","63","ADV_IND"
"127","06:32:18.501660","68:53:7b:f4:bf:9a","TexasIns_82:ca:3d","LE LL","38","SCAN_REQ"
"128","06:32:18.502638","a3:1b:0a:69:e1:fd","Broadcast","LE LL","60","SCAN_RSP[Malformed Packet]"
"129","06:32:18.503636","3a:25:6f:33:38:89","Broadcast","LE LL","63","ADV_NONCONN_IND"
"130","06:32:18.504631","3a:25:6f:33:38:89","Broadcast","LE LL","63","ADV_NONCONN_IND"
"131","06:32:18.505631","47:e1:5c:9e:72:33","Broadcast","LE LL","50","ADV_IND"
"132","06:32:18.506628","47:e1:5c:9e:72:33","Broadcast","LE LL","50","ADV_IND"
"133","06:32:18.507627","47:e1:5c:9e:72:33","Broadcast","LE LL","50","ADV_IND"
"134","06:32:18.509619","42:39:5d:ce:44:22","Broadcast","LE LL","63","ADV_NONCONN_IND"
"135","06:32:18.510616","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"136","06:32:18.512613","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"137","06:32:18.513610","69:36:84:b8:a1:b6","Broadcast","LE LL","38","ADV_SCAN_IND[Malformed Packet]"
"138","06:32:18.514605","58:90:64:6a:74:0a","Broadcast","LE LL","49","ADV_IND"
"139","06:32:18.515604","58:90:64:6a:74:0a","Broadcast","LE LL","49","ADV_IND"
"140","06:32:18.516601","5e:37:5d:25:76:42","Broadcast","LE LL","50","ADV_IND"
"141","06:32:18.517598","68:53:7b:f4:bf:9a","5e:37:5d:25:76:42","LE LL","38","SCAN_REQ"
"142","06:32:18.518595","5e:37:5d:25:76:42","Broadcast","LE LL","32","SCAN_RSP"
"143","06:32:18.519592","5e:37:5d:25:76:42","Broadcast","LE LL","50","ADV_IND"
"144","06:32:18.520590","5e:37:5d:25:76:42","Broadcast","LE LL","50","ADV_IND"
"145","06:32:18.520590","52:08:a8:50:a6:0c","5e:37:5d:25:76:42","LE LL","38","SCAN_REQ"
"146","06:32:18.521609","68:53:7b:f4:bf:9a","6e:c0:02:db:23:bc","LE LL","38","SCAN_REQ"
"147","06:32:18.522585","47:c3:b5:bf:bc:b4","Broadcast","LE LL","49","ADV_IND"
"148","06:32:18.523582","47:c3:b5:bf:bc:b4","Broadcast","LE LL","49","ADV_IND"
"149","06:32:18.524579","52:08:a8:50:a6:0c","47:c3:b5:bf:bc:b4","LE LL","38","SCAN_REQ"
"150","06:32:18.525576","47:c3:b5:bf:bc:b4","Broadcast","LE LL","32","SCAN_RSP"
"151","06:32:18.525576","5c:7f:44:e5:b3:4b","Broadcast","LE LL","46","ADV_IND"
"152","06:32:18.526573","5c:7f:44:e5:b3:4b","Broadcast","LE LL","46","ADV_IND"
"153","06:32:18.527571","5c:7f:44:e5:b3:4b","Broadcast","LE LL","46","ADV_IND"
"154","06:32:18.528567","50:e3:16:fb:bb:07","Broadcast","LE LL","46","ADV_IND"
"155","06:32:18.530575","50:e3:16:fb:bb:07","Broadcast","LE LL","46","ADV_IND"
"156","06:32:18.531561","50:e3:16:fb:bb:07","Broadcast","LE LL","46","ADV_IND"
"157","06:32:18.532558","52:08:a8:50:a6:0c","50:e3:16:fb:bb:07","LE LL","38","SCAN_REQ"
"158","06:32:18.533555","50:e3:16:fb:bb:07","Broadcast","LE LL","32","SCAN_RSP"
"159","06:32:18.534553","TexasIns_35:af:b0","Broadcast","LE LL","63","ADV_IND"
"160","06:32:18.535550","71:2a:d8:46:28:d4","TexasIns_35:af:b0","LE LL","38","SCAN_REQ"
"161","06:32:18.536547","TexasIns_35:af:b0","Broadcast","LE LL","60","SCAN_RSP"
"162","06:32:18.537544","6f:af:2a:45:75:75","Broadcast","LE LL","49","ADV_IND"
"163","06:32:18.538542","6f:af:2a:45:75:75","Broadcast","LE LL","49","ADV_IND"
"164","06:32:18.539540","71:2a:d8:46:28:d4","7e:77:5e:6a:c6:55","LE LL","38","SCAN_REQ"
"165","06:32:18.540542","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"166","06:32:18.541533","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"167","06:32:18.542531","Slave","Master","LE LL","60","Unknown"
"168","06:32:18.544542","50:ac:72:f7:e5:9e","Broadcast","LE LL","63","ADV_SCAN_IND"
"169","06:32:18.545523","50:ac:72:f7:e5:9e","Broadcast","LE LL","63","ADV_SCAN_IND"
"170","06:32:18.545523","52:08:a8:50:a6:0c","50:ac:72:f7:e5:9e","LE LL","38","SCAN_REQ"
"171","06:32:18.546520","63:e5:5b:2f:5d:74","Broadcast","LE LL","51","ADV_IND"
"172","06:32:18.547518","68:53:7b:f4:bf:9a","63:e5:5b:2f:5d:74","LE LL","38","SCAN_REQ"
"173","06:32:18.548515","63:e5:5b:2f:5d:74","Broadcast","LE LL","32","SCAN_RSP"
"174","06:32:18.549512","63:e5:5b:2f:5d:74","Broadcast","LE LL","51","ADV_IND"
"175","06:32:18.550511","63:e5:5b:2f:5d:74","Broadcast","LE LL","51","ADV_IND"
"176","06:32:18.551507","52:08:a8:50:a6:0c","63:e5:5b:2f:5d:74","LE LL","38","SCAN_REQ"
"177","06:32:18.552505","63:e5:5b:2f:5d:74","Broadcast","LE LL","32","SCAN_RSP"
"178","06:32:18.553502","68:53:7b:f4:bf:9a","42:e3:e0:94:31:d5","LE LL","38","SCAN_REQ"
"179","06:32:18.556493","2a:57:fe:d7:b6:7e","Broadcast","LE LL","63","ADV_NONCONN_IND"
"180","06:32:18.557494","2a:57:fe:d7:b6:7e","Broadcast","LE LL","63","ADV_NONCONN_IND"
"181","06:32:18.558487","68:53:7b:f4:bf:9a","43:5b:0b:b9:87:d1","LE LL","38","SCAN_REQ"
"182","06:32:18.559502","TexasIns_2d:1c:13","Broadcast","LE LL","63","ADV_IND"
"183","06:32:18.561037","TexasIns_2d:1c:13","Broadcast","LE LL","63","ADV_IND"
"184","06:32:18.561037","50:bf:4b:af:5e:2c","Broadcast","LE LL","58","ADV_IND"
"185","06:32:18.562060","50:bf:4b:af:5e:6c","Broadcast","LE LL","58","ADV_IND"
"186","06:32:18.563057","50:bf:4b:af:5e:2c","Broadcast","LE LL","58","ADV_IND"
"187","06:32:18.564024","52:08:a8:50:a6:0c","50:bf:4b:af:5e:2c","LE LL","38","SCAN_REQ"
"188","06:32:18.564024","50:bf:4b:af:5e:2c","Broadcast","LE LL","32","SCAN_RSP"
"189","06:32:18.565255","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"190","06:32:18.566219","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"191","06:32:18.567216","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"192","06:32:18.567216","28:53:7b:f4:bf:9a","7f:10:64:2d:9e:de","LE LL","38","SCAN_REQ"
"193","06:32:18.568448","78:56:29:42:41:28","6f:b7:f0:de:d5:f5","LE LL","38","SCAN_REQ"
"194","06:32:18.569416","TexasIns_82:ca:3d","Broadcast","LE LL","63","ADV_IND"
"195","06:32:18.570414","52:08:a8:50:a6:0c","TexasIns_82:ca:3d","LE LL","38","SCAN_REQ"
"196","06:32:18.571410","TexasIns_82:ca:3d","Broadcast","LE LL","60","SCAN_RSP"
"197","06:32:18.573423","7d:e2:76:d9:c9:60","Broadcast","LE LL","50","ADV_IND"
"198","06:32:18.574421","68:53:7b:f4:bf:9a","7d:e2:76:d9:c9:60","LE LL","38","SCAN_REQ"
"199","06:32:18.575401","7d:e2:76:d9:c9:60","Broadcast","LE LL","32","SCAN_RSP"
"200","06:32:18.576398","12:ff:b6:26:70:33","Broadcast","LE LL","59","ADV_NONCONN_IND"
"201","06:32:18.577395","12:ff:b6:26:70:33","Broadcast","LE LL","59","ADV_NONCONN_IND"
"202","06:32:18.578394","68:53:7b:f4:bf:9a","61:aa:26:0d:e4:b6","LE LL","38","SCAN_REQ"
"203","06:32:18.579390","4d:1e:03:7f:d5:6f","Broadcast","LE LL","63","ADV_SCAN_IND"
"204","06:32:18.580387","78:56:29:42:41:28","4d:1e:03:7f:d5:6f","LE LL","38","SCAN_REQ"
"205","06:32:18.581131","4d:1e:03:7f:d5:6f","Broadcast","LE LL","63","ADV_SCAN_IND"
"206","06:32:18.581131","52:08:a8:50:a6:0c","4d:1e:03:7f:d5:6f","LE LL","38","SCAN_REQ"
"207","06:32:18.581131","4d:1e:03:7f:d5:6f","Broadcast","LE LL","63","ADV_SCAN_IND"
"208","06:32:18.581131","5d:c2:cf:93:61:f8","Broadcast","LE LL","50","ADV_IND[Malformed Packet]"
"209","06:32:18.585127","5d:c2:cf:93:61:f8","Broadcast","LE LL","50","ADV_IND"
"210","06:32:18.585127","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"211","06:32:18.585127","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"212","06:32:18.585127","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"213","06:32:18.589121","6a:3c:48:33:22:67","Broadcast","LE LL","63","ADV_SCAN_IND"
"214","06:32:18.589121","6a:3c:48:33:22:67","Broadcast","LE LL","63","ADV_SCAN_IND"
"215","06:32:18.589121","6a:3c:48:33:22:67","Broadcast","LE LL","63","ADV_SCAN_IND"
"216","06:32:18.593115","52:08:a8:50:a6:0c","6a:3c:48:33:26:67","LE LL","38","SCAN_REQ"
"217","06:32:18.593115","5f:f2:fc:bf:1d:fd","Broadcast","LE LL","49","ADV_IND"
"218","06:32:18.593115","5f:f2:fc:bf:1d:fd","Broadcast","LE LL","49","ADV_IND"
"219","06:32:18.593115","52:08:a8:50:a6:0c","6c:af:1b:2d:3e:e2","LE LL","38","SCAN_REQ"
"220","06:32:18.597112","5d:76:75:34:de:a8","Broadcast","LE LL","49","ADV_IND[Malformed Packet]"
"221","06:32:18.597112","65:7d:c0:07:71:21","Broadcast","LE LL","50","ADV_IND"
"222","06:32:18.597112","7c:fd:c0:07:71:21","Broadcast","LE LL","50","ADV_IND[Malformed Packet]"
"223","06:32:18.597112","54:84:b0:85:e0:34","Broadcast","LE LL","49","ADV_IND"
"224","06:32:18.597112","TexasIns_3d:e2:66","Broadcast","LE LL","62","ADV_SCAN_IND"
"225","06:32:18.601105","TexasIns_3d:e2:66","Broadcast","LE LL","62","ADV_SCAN_IND"
"226","06:32:18.601105","64:af:a6:ae:ed:ea","Broadcast","LE LL","49","ADV_IND"
"227","06:32:18.601105","Slave","Master","LE LL","31","Unknown"
"228","06:32:18.601105","48:c4:79:2f:78:35","Broadcast","LE LL","63","ADV_NONCONN_IND"
"229","06:32:18.605099","64:2a:e1:ac:67:14","Broadcast","LE LL","49","ADV_IND"
"230","06:32:18.605099","64:2a:e1:ac:67:14","Broadcast","LE LL","49","ADV_IND"
"231","06:32:18.605099","71:2a:d8:46:28:d4","68:b6:d4:b8:a0:b0","LE LL","38","SCAN_REQ"
"232","06:32:18.605099","3a:25:6f:33:38:89","Broadcast","LE LL","63","ADV_NONCONN_IND"
"233","06:32:18.609095","3a:25:6f:33:38:89","Broadcast","LE LL","63","ADV_NONCONN_IND"
"234","06:32:18.609095","71:2a:d8:46:28:d4","TexasIns_2d:1c:13","LE LL","38","SCAN_REQ"
"235","06:32:18.609095","63:0a:5b:b4:3c:60","Broadcast","LE LL","46","ADV_IND"
"236","06:32:18.609095","63:0a:5b:b4:3c:60","Broadcast","LE LL","46","ADV_IND"
"237","06:32:18.609095","63:0a:5b:b4:3c:60","Broadcast","LE LL","46","ADV_IND"
"238","06:32:18.613090","TexasIns_82:ca:3d","Broadcast","LE LL","63","ADV_IND"
"239","06:32:18.613090","5c:7f:44:e5:b3:4b","Broadcast","LE LL","46","ADV_IND"
"240","06:32:18.613090","5c:7f:44:e5:b3:4b","Broadcast","LE LL","46","ADV_IND"
"241","06:32:18.613090","50:e3:16:fb:bb:07","Broadcast","LE LL","46","ADV_IND"
"242","06:32:18.617082","50:e3:16:fb:bb:07","Broadcast","LE LL","46","ADV_IND"
"243","06:32:18.617082","50:e3:16:fb:bb:07","Broadcast","LE LL","46","ADV_IND"
"244","06:32:18.617082","62:f9:33:f8:01:a2","Broadcast","LE LL","51","ADV_IND"
"245","06:32:18.621078","62:f9:33:f8:01:a2","Broadcast","LE LL","51","ADV_IND"
"246","06:32:18.621078","62:f9:33:f8:01:a2","Broadcast","LE LL","51","ADV_IND"
"247","06:32:18.621078","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"248","06:32:18.621078","Wisol_81:54:78","Broadcast","LE LL","58","ADV_NONCONN_IND"
"249","06:32:18.625074","4f:0c:ac:a0:df:ad","Broadcast","LE LL","63","ADV_SCAN_IND"
"250","06:32:18.625074","52:88:a8:50:a6:0c","4f:0c:ac:a0:df:ad","LE LL","38","SCAN_REQ"
"251","06:32:18.625074","4f:0c:ac:a0:df:ad","Broadcast","LE LL","63","ADV_SCAN_IND"
"252","06:32:18.625074","6e:53:03:18:f7:25","Broadcast","LE LL","49","ADV_IND"
"253","06:32:18.629068","6e:53:03:18:f7:25","Broadcast","LE LL","49","ADV_IND"
"254","06:32:18.629068","4f:c6:48:be:85:8e","TexasIns_2c:11:88","LE LL","38","SCAN_REQ"
"255","06:32:18.629068","50:ac:72:f7:e5:9e","Broadcast","LE LL","63","ADV_SCAN_IND"
"256","06:32:18.633062","50:ac:72:f7:e5:9e","Broadcast","LE LL","63","ADV_SCAN_IND"
"257","06:32:18.633062","52:08:a8:50:a6:0c","50:ac:72:f7:e5:9e","LE LL","38","SCAN_REQ"
"258","06:32:18.633062","TexasIns_35:af:b0","Broadcast","LE LL","63","ADV_IND"
"259","06:32:18.633062","4f:c6:48:be:85:8e","TexasIns_35:af:b0","LE LL","38","SCAN_REQ"
"260","06:32:18.633062","TexasIns_35:af:b0","Broadcast","LE LL","60","SCAN_RSP"
"261","06:32:18.637057","55:2c:3e:78:ba:5a","TexasIns_35:af:b0","LE LL","38","SCAN_REQ"
"262","06:32:18.637057","52:08:a8:50:a6:0c","TexasIns_35:af:b0","LE LL","38","SCAN_REQ"
"263","06:32:18.637057","47:e1:5c:9e:72:33","Broadcast","LE LL","50","ADV_IND"
"264","06:32:18.637057","71:2a:d8:46:28:d4","47:e1:5c:9e:72:33","LE LL","38","SCAN_REQ"
"265","06:32:18.641052","47:e1:5c:9e:72:33","Broadcast","LE LL","32","SCAN_RSP"
"266","06:32:18.641052","47:e1:5c:9e:72:33","Broadcast","LE LL","50","ADV_IND"
